ILS,LANDKREIS,GEMEINDE,ORTSTEIL,lat,lon,Örtlich zust. Bergwacht,Einsatzleitbereich,,,Örtl. zust Bereitschaft:,Einsatzleitbereich,
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hager - Bad Griesbach i. Rottal,48.43032, 13.22601,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hasenberg - Bad Griesbach i. Rottal,48.45604, 13.22732,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Haslreith - Bad Griesbach i. Rottal,48.51470, 13.21525,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Haunberg - Bad Griesbach i. Rottal,48.51515, 13.22327,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Höll - Bad Griesbach i. Rottal,48.50723, 13.21357,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hölldobl - Bad Griesbach i. Rottal,48.51002, 13.21792,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Höllthal - Bad Griesbach i. Rottal,48.43750, 13.17891,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hölzlmaier - Bad Griesbach i. Rottal,48.44148, 13.21245,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hub b.Griesbach - Bad Griesbach i. Rottal,48.44974, 13.18662,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hub b.Weng - Bad Griesbach i. Rottal,48.45278, 13.12968,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hubersberg - Bad Griesbach i. Rottal,48.45203, 13.18511,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hundshaupten - Bad Griesbach i. Rottal,48.46398, 13.26025,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Hundsmaier - Bad Griesbach i. Rottal,48.43537, 13.22155,Passau / Haidmühle,Unterer Wald
